	comentario_texto	toxic
87581	No importa, aparentemente hizo una edición para evitar el archivo. (hablar |)	0
65577	Los administradores se mantienen unidos. Nunca respondas. Lo entiendo. Mucha mierda. El agresor disidente	1
83116	Buena idea. Felicitaciones por hacer esto. Agregaré mis 2 centavos.	0
18039	**** De hecho, redirigí la página a la montaña rusa. No creo que ese artículo alguna vez se cree porque el 99% de las montañas rusas son de circuito completo.	0
21546	PD. CHad no es una gran democracia, en realidad. 79.97.171.208	0
82182	::: Por favor, retire ese comentario racista anti ruso.	0
14054	Fuentes Aunque desde un punto de vista técnico tenía razón, habría sido mucho más útil si hubiera buscado algunas fuentes usted mismo.	0
9631	(aunque quizás sea un poco enciclopédico)	0
77440	* Gary Smulyan - saxofonista barítono.	0
83170	Gracias. Estoy de acuerdo, pero en este punto quería a alguien menos involucrado.	0
13321	: Se ve bien, hice un pequeño cambio en la redacción.	0
65234	(Por cierto, nunca te bloquearon; eso fue solo un mensaje de advertencia).	0
53582	:::: La etiqueta de construcción que puse debería ser suficiente para darte unos días. Recuerde mostrar cómo es independiente independientemente de su fundador. '' '' ''	0
91295	Gracias por el mensaje y me alegra saber que estás de vuelta en cubierta (¿más o menos?). Espero que hayas tenido un buen viaje y que las actuaciones finales de la Ópera hayan ido bien. Ponte al día pronto, Sarah	0
95509	(lo siento criado y originado)	0
85674	"""(UTC) ¿Por qué las suposiciones de que la calidad de vida """"debería ser"""" baja en Estados Unidos? Habiendo vivido en tres países diferentes, personalmente prefiero Estados Unidos. 12:19, 4 de julio de 2012"""	0
97182	Notabilidad Creo que debería implementarse un WP: BLAR to LPRadicals. Su notoriedad como artículo independiente es marginal en el mejor de los casos. -	0
74121	"""Tonto. No descenderé a la mediocridad que defiende Wikipedia. Además, WP: NPA se aplica a que cuestiones mis motivos y me llames """"irritante"""", así que al menos practica lo que predicas, coño."""	1
12751	Usó una declaración genérica para justificar el uso legítimo. Debe mencionar al menos el artículo en el que se utiliza, entre otras cosas.	0
95744	Charla REDIRECT: Mitsubishi A6M Zero	0
52092	Porque Wikipedia es para una audiencia general y los detalles completamente oscuros no deberían estar aquí. Tener su propia wiki permite más libertad. (¿Te sientes hablador?) (¡Ediciones!)	0
87478	ooh ¡TENGO MIEDO! Que te jodan	1
87562	Espero una explicación.	0
48559	Es una opinión estética sin fuente, y por lo tanto viola WP: NOR y / o WP: NPOV.	0
19061	Fuentes Se mencionó que se cita algún material con la autobiografía de Mac A. Creo que está bien para citar cosas de su vida personal, pero probablemente debería eliminarse para cualquier otro material.	0
7875	Para su información, acabo de agregar mi co-nom, WS. Thor	0
5048	¡Al diablo con quien lee esto! D	0
8493	Una protección temporal en la persecución nazi de la Iglesia católica en Polonia podría ayudar, ya que parece estar revirtiendo una gran parte allí, utilizando un par de IP diferentes.	0
24808	Se puede encontrar una posible fuente de información para ayudar a expandir este artículo en: http: //www.buffalonian.com/history/industry/mayors/Harrington.htm	0
18953	Una vez más digo que soy un idiota cruel y desalmado al que le gusta destruir obras de arte, como las novelas escritas por jóvenes aspirantes a escritores.	1
25219	West Easton West Easton tiene un nombre JPG, en lugar de una imagen.	0
12100	le sugiero que lea los enlaces. Estoy en un montón de sitios de celebridades !!!!!! Louise Glover no es modelo o la mitad de las personas bajo GLAMOUR MODELS y ¿quién eres tú? ¡esto es un dominio público!	0
54957	Incendio de Cerro Grande Curiosamente, Cerro Grande no se quemó en el Incendio de Cerro Grande. Se quemó en el incendio de Las Conchas de 2011. Puedo arreglar esto, pero no ahora. - (Hablar)	0
85020	También en mis mochilas de Australia	0
87216	Multa. Pero, ¿qué puente antiguo o medieval tenía una luz de más de 57 metros?	0
55084	stub | listas = Peter, Conde de Alburquerque	0
68318	¿Qué es un sureño? ¿Te refieres al sureño?	0
26691	Definitivamente fusiona estos dos. No hay ninguna razón para que el peinado tenga su propio artículo.	0
68212	Diviértete en NO, con Donald Trump mudándose para hacer el nuevo Disneyland, ¡sigue soñando!	0
74780	"""Desde la pantalla Información de pedidos en la versión completa, """"El compositor Kenny Chou creó la banda sonora de OMF en Scream Tracker 3.0 de Future Crew"""". No estoy seguro de cómo citarías eso, pero ahí está."""	0
96888	, 4 de septiembre de 2014 (UTC) | declinar = No se le desbloqueará a menos que acepte dejar de intentar crear una página sobre su organización, según WP: COI. Charla 15:37	0
29133	:::: Si su piel es tan delgada, entonces no tiene por qué tomar acciones administrativas controvertidas (y sí, um ... injustas).	0
19405	:::::::::Sí. Aparte del siglo. ; -)	0
29779	== godgreatestgift == No poco constructivo - esto es un títere de calcetín	0
64677	Hola, es interesante que un nuevo usuario tenga un conocimiento tan inmenso sobre la historia de este artículo, mis publicaciones y las de LBMixPro. Quizás hay algo que no nos estás diciendo.	0
44195	hej fmid ng bgf ngf hmh jul	0
88636	Hecho y vinculado ...	0
92612	Bien, eliminé muchos detalles para el 2005 NLCS / WS. Solo había una cantidad estúpida de información. Si alguien realmente piensa que es necesario tener toda la basura allí, adelante y revierta.	0
21590	Ron, un corte más. Déjame saber lo que piensas, necesito salir por unas horas. Lo comprobaré más tarde. cl	0
72179	"""(Excepto que los hititas NO montaban a los """"árabes"""" como se los conoce hoy)"""	0
48640	Texas Por favor, no agregue tonterías a Wikipedia. Se considera vandalismo. Si desea experimentar, use la caja de arena. Gracias. (hablar)	0
45198	**** Cierto, pero dijiste cáncer de vulva.	0
81271	¿A quién ataqué personalmente? Me referí a los escépticos de la guerrilla, lo cual es un hecho bien conocido. Revierta la prohibición.	0
63899	mateluna 14 de junio de 2008	0
1858	Una fuente persa más de RS está aquí	0
89490	No deseo responderle.	0
96189	Charla REDIRECT: Buckland v Bournemouth University Higher Education Corp	0
47700	Wikipedia Week The Original Barnstar Gracias por su trabajo para WP: VIC.	0
47146	Por favor, no destroces las páginas, como hiciste con esta edición de Dragon. Si continúa haciéndolo, se le bloqueará la edición.	0
45145	Su edición reciente de Maggie's Farm. Por favor, deténgase. Si continúa destrozando páginas,}} se le bloqueará la edición de Wikipedia. Hablar	0
54775	Típico, pasaré esto.	0
19830	: No, porque Facebook es un sitio de redes sociales, no una fuente de noticias confiable. Si EESTOR tuviera un producto real, ya lo habrían mostrado.	0
27369	Varios años después, finalmente agregué algo a mi página de discusión.	0
63862	thinkbich madre maldito gilipollas	1
28133	que pone en tela de juicio tu ética	0
77355	Jorge no es un moderador allí, por lo que no verá una pantalla de moderador. David '''	0
79646	, de modo que el protón mismo alcance la distancia de fusión	0
38397	버리는 아이디 가 아니라 비번 이 생각 이 안나서 다시 만든 거고 날 같잖은 이유로 차단할 때 차단 하더라도 내가 편집 한건 공식 프로필 을 가져다 가 쓴 거니까 다시 돌려 놔 멍청한 관리자 야	0
60340	Respuesta leve Cada vez que alguien hace una edición en su página de conversación que no sea usted, aparece ese mensaje, incluso si solo se cambió un carácter. Y sí, vaya a WP: CDVF.	0
30597	== Ilustración posible == Si pudiera entenderse más exactamente qué es la moneda ...	0
12434	Beck ha hecho versiones de Crazy in Love en sus shows en vivo.	0
8397	Al no ver respuesta, restauré el texto anterior.	0
81976	: Eso debería arreglarse. Usar los diferentes términos puede llevar a preguntarnos si estamos tratando de hacer una distinción sutil, lo cual no es así.	0
98696	Consigue una vida tonta	0
78296	y fotos de baja calidad,	0
3507	FYI Sockpuppetry de un usuario que bloqueó indefinidamente en agosto de 2008. Solicitud de aplicación de la prohibición: Usuario: BobaFett85 (último sockpuppet del Usuario prohibido: Top Gun)	0
17205	¡Perdón! Lo siento mucho, ¿de acuerdo? Pensé que WWE NXT era un reality show / programa de eventos en vivo. Tiene empleados de la WWE como profesionales, pero no sabía que era un clon de WWE Tough Enough.	0
30023	¡Gracias! Firmado, Mierda tenaz. 206.124.6.222	1
86171	Deberías hacerte una página personal, incluso si es solo un poema aleatorio como el mío.	0
91710	: Demasiado prolijo.	0
45094	:::::: Eso resuelve eso, entonces.	0
24436	Gracias Ohnoitsjamie, el WP: SPA ayuda. Soy nuevo en wiki, así que no estoy muy seguro de cómo debo contribuir. Gracias por tu dirección.	0
19493	== ¿Eliminación de la bandera? == Noté que esta edición de IP eliminó la bandera siríaco-aramea. Esto parece una edición sospechosa, pero no sé nada de este tema.	0
56459	Joder, entonces no puedes conseguirme en algún lugar en un tiempo compartido a medio construir en Marbella (las últimas dos semanas de mayo) después de todo, entonces.	0
63510	¿Qué me puedes decir más? Las plantillas no suelen ser divertidas, pero este caso es ... :) Continuar haciéndome divertir .;) 91.145.248.224	0
73895	"""Por cierto, es """"Ashkenazic"""" (en un contexto como """"[e] ste usuario es de ascendencia Ashkenazic""""). Nadie dice """"[e] his user es de ascendencia española"""". Suspiro ... [hablar]"""	0
6418	Programación inusual de los domingos ¿Debería agregarse algo sobre la programación de los domingos por la tarde, ya que tocan big band y programas de radio antiguos como Abbot y Costello? 76.235.235.223	0
66980	los miembros de la junta son para PRG ... simplemente llamado centro de información según el sitio de ASX	0
29002	A menos que alguien tenga objeciones fuertes fundamentadas con argumentos sólidos, esto parece estar listo. ·: · ·: ·	0
77047	: Si se va a incluir un mapa, este sería mejor Archivo: Áreas de control de Bosnia Sep 94.jpg	0
82156	¿Qué tal si te vas a la mierda y no acechas mis ediciones? 201.215.187.159	1
858	Wikipedia realmente no se preocupa por mí, así que exijo a Tropicalstormshirley que se retire.	0
20044	Judíos para Jesús Algunos judíos aman a Jesús de una manera que no se puede describir completamente con palabras ... ya sabes, en su ano.	0
37564	Por favor, no agregue tonterías a Wikipedia. Se considera vandalismo. Si desea experimentar, use la caja de arena. Gracias. TM	0
51916	Se le ha bloqueado la edición por actos de vandalismo. Si desea hacer contribuciones útiles, puede volver después de que expire el bloqueo.	0
72055	Por favor ayuda	0
95133	:::::: Esas son dos cosas diferentes: no ser neutral y mentir. ¿De dónde sacas que lo estoy llamando mentiroso?	0
48123	Tanvi necesita información para la vida de Dhangars. ¿Alguien puede proporcionarlo?	0
4306	(tal vez incluso mucho, mucho más)	0
42092	Imagen del colapso del edificio de Dar es Saleem Hola Mohammad: Para la imagen del colapso del edificio de Dar es Saleem que agregó, debe dar crédito a la persona que la tomó.	0
32575	== Sodhi son Khatris no Jatts == Sodhis son Khatris y no son Jatts. Tampoco son una tribu mixta. Por lo tanto, les pido que no publiquen esto.	0
39379	Jonas Brothers Acting honor Society no debe actuar, es un sello discográfico en la actuación, lo estoy eliminando King007ofrock	0
59893	Repetir un argumento sin apoyar la lógica es contradictorio	0
3821	Y sobre ver a alguien disfrazado de Billy en una fiesta de Hallowe'en, bueno, eso es bueno, pero no es una atracción oficial de SAW, ¿verdad? Así que usa algo mejor la próxima vez. 94.168.95.164	0
26067	PD Oh, espera el viernes de tmw y estaré viajando por el fin de semana.	0
69041	¿Por qué eliminó la página de Guy Reschenthaler?	0
13525	Es un poco más corto que la versión de Jytdog, pero un poco más largo que el de Aircorn (y mucho más corto que mi versión original).	0
10113	¡Yo no las escribí, estaba enmarcado!	0
54814	El material controvertido de cualquier tipo que no sea de origen o deficiente debe eliminarse de inmediato, especialmente si es potencialmente difamatorio. Parece que se aplicaron las reglas de BLP.	0
86737	La fiesta del unicornio de américa Me regocijé con el tema ... ¿Es posible que puedas enviarme una copia del artículo ahora eliminado?	0
31776	He eliminado la muerte del Papa Juan Pablo II de la lista de tragedias junto con el nacimiento de Christine Dewitt. Neith constituye una tragedia. no los vuelva a agregar.	0
50886	Ey idiota, ve a escribir sobre jardinería o Britney Spears o Toby Keith y FUCKING deja de arruinar artículos sobre temas de los que no tienes ni idea.	1
60190	¿Condición del habla? ¿Alguna información sobre su condición del habla? ¿Cómo lo ha superado en las artes escénicas? ¿Cuál es la condición, específicamente? 24.6.228.145	0
91240	Otra solución para TagEmptySection: no etiquete secciones con solo texto como vacías. Gracias por ambas correcciones. ~~~~	0
38221	"""¿Qué tal la revista Time como fuente para la propuesta de que CAIR es """"la organización musulmana de defensa y derechos civiles más grande del país""""? Ver http://time.com/3273873/stop-isis-islam/"""	0
67187	Link está funcionando bien, estás asombrado por destrozar esto y realmente me enfermaste.	0
45995	"""Y, por """"el resto del grupo"""", realmente te refieres a """"tú"""", ¿verdad?"""	0
30480	GraemeMcRae GraemeMcRae Respete a sus antepasados británicos	0
